HEADER
VTF File Version,1.1
VTF File Type,0
PID,8211
Generated on,2021-11-24 10:15:03
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,8212
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x1dc9390,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:binary_container_1:Filter2DKernel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
28,0:0:0
27,1:1:1
26,Filter2DKernel
20,bank0
25,binary_container_1
10,clCreateBuffer
7,clCreateCommandQueue
5,clCreateContext
9,clCreateKernel
6,clCreateProgramWithBinary
13,clEnqueueMigrateMemObjects
21,clEnqueueReadBuffer
19,clEnqueueTask
16,clEnqueueWriteBuffer
15,clFinish
3,clGetDeviceIDs
1,clGetPlatformIDs
2,clGetPlatformInfo
29,clReleaseCommandQueue
32,clReleaseContext
33,clReleaseDevice
22,clReleaseEvent
30,clReleaseKernel
14,clReleaseMemObject
31,clReleaseProgram
8,clRetainCommandQueue
4,clRetainDevice
17,clRetainEvent
12,clRetainMemObject
11,clSetKernelArg
23,clWaitForEvents
24,xilinx_aws-vu9p-f1_shell-v04261818_201920_2

EVENTS
80,79,374.082387,1,OPENCL_API_CALL,11
81,0,374.084294,1,OPENCL_API_CALL,12
82,81,374.087149,1,OPENCL_API_CALL,12
83,0,374.089245,1,OPENCL_API_CALL,12
84,83,374.091283,1,OPENCL_API_CALL,12
85,0,374.093295,1,OPENCL_API_CALL,12
86,85,374.095353,1,OPENCL_API_CALL,12
87,0,374.097300,1,OPENCL_API_CALL,12
88,87,374.099312,1,OPENCL_API_CALL,12
89,0,374.101175,1,OPENCL_API_CALL,12
90,89,374.103235,1,OPENCL_API_CALL,12
91,0,374.105067,1,OPENCL_API_CALL,12
92,91,374.107019,1,OPENCL_API_CALL,12
93,0,374.109045,2,OPENCL_API_CALL,13
94,93,374.121397,2,OPENCL_API_CALL,13
95,0,374.124675,1,OPENCL_API_CALL,14
96,95,374.124675,1,OPENCL_API_CALL,14
97,0,374.126681,1,OPENCL_API_CALL,14
98,97,374.128974,1,OPENCL_API_CALL,14
99,0,374.130822,1,OPENCL_API_CALL,14
100,99,374.132962,1,OPENCL_API_CALL,14
101,0,374.134832,1,OPENCL_API_CALL,14
102,101,374.136825,1,OPENCL_API_CALL,14
103,0,374.138974,1,OPENCL_API_CALL,14
104,103,374.140942,1,OPENCL_API_CALL,14
105,0,374.142775,1,OPENCL_API_CALL,14
106,105,374.144742,1,OPENCL_API_CALL,14
107,0,374.146633,1,OPENCL_API_CALL,15
108,107,374.149225,1,OPENCL_API_CALL,15
109,0,374.151614,1,OPENCL_API_CALL,8
110,109,374.154055,1,OPENCL_API_CALL,8
111,0,374.156252,1,OPENCL_API_CALL,9
112,111,375.871971,1,OPENCL_API_CALL,9
113,0,375.876554,1,OPENCL_API_CALL,10
114,113,375.908772,1,OPENCL_API_CALL,10
115,0,375.913123,1,OPENCL_API_CALL,10
116,115,376.810653,1,OPENCL_API_CALL,10
117,0,376.813594,1,OPENCL_API_CALL,10
118,117,377.739808,1,OPENCL_API_CALL,10
119,0,377.739808,1,OPENCL_API_CALL,11
120,119,377.743181,1,OPENCL_API_CALL,11
121,0,377.745181,1,OPENCL_API_CALL,11
122,121,377.747496,1,OPENCL_API_CALL,11
123,0,377.753273,1,OPENCL_API_CALL,11
124,123,377.756008,1,OPENCL_API_CALL,11
125,0,377.759049,1,OPENCL_API_CALL,12
126,125,377.760845,1,OPENCL_API_CALL,12
127,0,377.764265,1,OPENCL_API_CALL,12
128,127,377.766435,1,OPENCL_API_CALL,12
129,0,377.768552,1,OPENCL_API_CALL,12
130,129,377.768552,1,OPENCL_API_CALL,12
131,0,377.768552,1,OPENCL_API_CALL,12
132,131,377.773568,1,OPENCL_API_CALL,12
133,0,377.773640,1,OPENCL_API_CALL,12
134,133,377.778526,1,OPENCL_API_CALL,12
135,0,377.778526,1,OPENCL_API_CALL,12
136,135,377.778526,1,OPENCL_API_CALL,12
137,0,377.779380,2,OPENCL_API_CALL,13
138,137,377.792477,2,OPENCL_API_CALL,13
139,0,377.792477,1,OPENCL_API_CALL,14
140,139,377.794812,1,OPENCL_API_CALL,14
141,0,377.796961,1,OPENCL_API_CALL,14
142,141,377.801921,1,OPENCL_API_CALL,14
143,0,377.801921,1,OPENCL_API_CALL,14
144,143,377.803047,1,OPENCL_API_CALL,14
145,0,377.807356,1,OPENCL_API_CALL,14
146,145,377.811925,1,OPENCL_API_CALL,14
147,0,377.814192,1,OPENCL_API_CALL,14
148,147,377.816057,1,OPENCL_API_CALL,14
149,0,377.816057,1,OPENCL_API_CALL,14
150,149,377.820294,1,OPENCL_API_CALL,14
151,0,377.822056,1,OPENCL_API_CALL,15
152,151,377.824794,1,OPENCL_API_CALL,15
153,0,377.830826,1,OPENCL_API_CALL,11
154,153,377.834411,1,OPENCL_API_CALL,11
155,0,377.836334,1,OPENCL_API_CALL,11
